lemma	part_of_speech	translations
teratogenesis	noun	催奇性
teratogenic	adjective	催奇形性
teratology	noun	奇形学
terbium	noun	テルビウム
teriyaki	noun	テリヤキ|照り焼き|テリヤキソース
term	noun	条件|用語|言葉|述語|人間関係|間柄
term of address	noun	呼びかけ方
term of endearment	noun	愛称
terminal	adjective	末期|エアターミナル|ターミナル|空港ターミナル|終着駅|駅
terminal velocity	noun	終端速度
terminate	verb	打ち切る|止める|消す|解約|解雇
termination	noun	中止|打ち切り|解約|解雇|語尾
terminator	noun	ターミネータ|終端器|ターミネーター
terminology	noun	用語|術語|専門語
terminus	noun	終点
termite	noun	シロアリ|白蟻
terms and conditions	noun	利用条件
terms of service	noun	利用規約
tern	noun	アジサシ
terpene	noun	テルペン
terra incognita	noun	未知の国
terracotta	adjective	テラコッタ色|テラコッタ
terraform	verb	テラフォーミングする
terraforming	noun	テラフォーミング|地球化
terrain	noun	地域|地形
terrapin	noun	キスイガメ
terrestrial	adjective	陸生
terrestrial planet	noun	地球型惑星
terrible	adjective	恐ろしい|酷い|極端|惨憺
territorial	adjective	領土
territorial waters	noun	領海
territory	noun	準州|領土
terror	noun	恐怖
terrorism	noun	テロリズム|テロ
terrorist	noun	テロリスト|テロ
terse	adjective	ぶっきらぼう|簡明
tertiary sector	noun	第三次産業
terza rima	noun	テルツァ・リーマ|三韻句法
tesla	noun	テスラ
tesseract	noun	正八胞体
test	noun	実験|試練|試験|テスト|検査|試す
test card	noun	テストカード
test pattern	noun	テストパターン
test tube	noun	試験管
testament	noun	遺言|遺書|聖書
testator	noun	遺言者
testicle	noun	睾丸|精巣|タマキン|ホーデン|金玉|陰核
testify	verb	証言
testimonial	noun	推薦状
testimony	noun	証言|証|物証|目撃|証拠|論証
testing, testing		テステス
testosterone	noun	テストステロン
tetanus	noun	破傷風
tetrachloroethylene	noun	テトラクロロエチレン
tetracontadigon	noun	四十二角形
tetracontagon	noun	四十角形
tetracontane	noun	テトラコンタン
tetradecagon	noun	十四角形
tetradecane	noun	テトラデカン
tetrahedron	noun	三角錐|四面体|正四面体
tetrahydrocannabinol	noun	テトラヒドロカンナビノール
tetrapod	noun	消波ブロック
tetrarchy	noun	四分統治
tetration	noun	テトレーション
tetrose	noun	テトロース
tex	noun	テックス
text	noun	メッセージ|伝言|短信|テキスト|本文|記事|メッセージを送る
text box	noun	テキストボックス
text editor	noun	テキストエディタ
text file	noun	テキストファイル
text message	noun	テキストメッセージ|メール|伝言
textbook	noun	教科書|テキストブック|テキスト
textile	noun	織物|テクスタイル
texture	noun	テクスチャ
texturizing shears	noun	すきばさみ
thalamus	noun	視床
thaler	noun	ターラー
thallium	noun	タリウム
than		より
thanakha	noun	タナカ
thanatology	noun	死生学
thanatophobia	noun	死恐怖症
thank	verb	おかげ|感謝
thank god		良かった|ありがたい
thank goodness		良かった|御蔭様で|有り難い
thank you		ありがとう|ありがとうございます|どうも|どうもありがとう|サンキュー|大きに
thank you all		みんなさんはありがとう
thank you card	noun	お礼用のカード|サンキューカード
thank you very much		どうもありがとうございます|どうもありがとうございました|どうもすみませんでした
thankful	adjective	有難い|感謝
thanks	noun	ありがとう|どうも|ありがとうございます|謝辞
thanks a lot		大変感謝
thanks for coming		来てくれてありがとう
thanks to		おかげ
that	adverb	あれ|それ|程|と|あの|その
that is	adverb	すなわち|つまり
that one		あれ
that said		とは言うものの|とは言え
that's all, folks		これでおしまい
that's it		以上|そうだ|そうです
thaumaturgy	noun	奇術|魔術
thaw	noun	解氷|雪解け|霜解け|溶ける|溶かす
the	adverb	adj.1 + れば + adj.1 程 + adj.2|その|ザ|正しく|正に
the apple does not fall far from the tree		蛙の子は蛙
the bill, please		お勘定お願いします|会計お願いします
the chickens come home to roost		人を呪わば穴二つ
the cowl does not make the monk		馬子にも衣装
the customer is always right		お客様は神様です
the darkest place is under the candlestick		灯台下暗し
the devil is in the details		悪魔は細部に宿る
the die is cast		賽は投げられた
the early bird gets the worm		早起きは三文の徳|早いもの勝ち|早起きの鳥は虫を捕らえる
the end		おしまい|完|終わり
the end justifies the means		目的のためには手段を選ばない|うそも方便|嘘も方便
the eyes are the window to the soul		目は心の窓|目は心の鏡
the fish rots from the head		魚は頭から腐る
the grass is always greener on the other side		隣の芝生は青い|隣の芝生は青く見える|隣の花は赤い
the king is dead, long live the king		国王崩御、国王万歳!
the line is busy		話し中|話中
the measure of a man	noun	人間の尺度
the more the merrier		多多益益弁ず|枯れ木も山の賑わい
the nail that sticks out gets hammered down		出る杭は打たれる
the one	noun	選ばれし者
the other day	adverb	この間|先日|先頃|最近
the other way around	adverb	逆
the pen is mightier than the sword		ペンは剣よりも強し
the proof of the pudding is in the eating		論より証拠
the quick brown fox jumps over the lazy dog		いろはにほへと ちりぬるを わかよたれそ つねならむ うゐのおくやま けふこえて あさきゆめみし ゑひもせす
the road to hell is paved with good intentions		地獄への道は善意で舗装されている
the shoemaker's children go barefoot		医者の不養生|紺屋の白袴
the spirit is willing, but the flesh is weak		心熱けれど肉体は弱し
the thing is		[[ただ#Adverb|ただ、…]]|問題|要
the world is someone's oyster		虎穴に入らずんば虎子を得ず|この世は思いのまま
theater	noun	劇場|シアター|戦域
theater of war	noun	戦域
theft	noun	窃盗|盗み|盗難
their		彼ら
theirs		彼ら
theism	noun	有神論
them		彼らを
thematic	adjective	主題
theme	noun	主題|テーマ|話題
theme park	noun	テーマパーク
theme song	noun	テーマソング|主題曲|主題歌
themselves		彼ら自身
then	adjective	そのとき|その時点|当時|その時|その後|そして
theocracy	noun	神権政治
theodolite	noun	セオドライト
theologian	noun	神学者
theology	noun	神学
theonym	noun	神名
theorbo	noun	テオルボ
theorem	noun	定理
theoretic	adjective	理論的|理論上の
theoretical	adjective	理論的
theoretical physics	noun	理論物理|理論物理学
theoretically	adverb	理論上
theory	noun	憶測|推測|推論|見解|理論|学説
theory of relativity	noun	相対性理論
therapeutic	adjective	治療|治療の
therapist	noun	セラピスト|治療士
therapy	noun	治療|療法|治癒|治癒力
there	adverb	そこ|あそこ|あそこへ|そこへ
there are		ある|いる
there be	verb	ある|いる
there but for the grace of god go i		明日は我が身
there is	verb	ある|いる
there is an exception to every rule		どの規則にも例外がある
there is nothing new under the sun		日の下に新しきものなし
there's been an accident		事故です
there's many a slip twixt cup and lip		油断大敵
there's no accounting for taste		十人十色|蓼食う虫も好き好き
there's no place like home		住めば都|我が家ほど良い場所はない
there's no such thing as a free lunch		只より高いものはない
there, there		よしよし
thereby	adverb	そのために|それによって
therefore	adverb	それ故に|ですから|従って|故に
theremin	noun	テルミン|テレミン
thereon	adverb	そこで直ちに|そのうえに|それに関して
therian	noun	シアリアン|セリアン
therianthrope	noun	獣人
thermal conductivity	noun	熱伝導率
thermal energy	noun	熱エネルギー
thermite	noun	テルミット
thermochemistry	noun	熱化学
thermocouple	noun	熱電対
thermodynamics	noun	熱力学
thermometer	noun	温度計|体温計
thermopause	noun	熱圏界面
thermos	noun	魔法瓶
thermosphere	noun	熱圏
thermostat	noun	サーモスタット
thesaurus	noun	シソーラス|類語辞典
these		この|これらの|これら
these days	adverb	このごろ|今時|年頃日頃|最近|近ごろ
thesis	noun	テーゼ|主張|定立|論題|論文
theta	noun	テータ|シータ
they		彼ら|あの人達|あの方々|それら|彼女ら|あいつら
thiamine	noun	チアミン
thiazine	noun	チアジン
thiazole	noun	チアゾール
thick	adjective	厚い|太い|厚さ|密集|濃い|混む|厚く
thick-billed murre	noun	ハシブトウミガラス
thicket	noun	茂み
thickness	noun	厚み|厚さ|とろみ|濃さ|濃度|鈍さ
thief	noun	泥棒|盗賊|窃盗者
thigh	noun	太股|腿|股
thigh gap	noun	サイギャップ
thighbone	noun	大腿骨
thiirane	noun	エチレンスルフィド
thimble	noun	指ぬき|指貫|シンブル
thin	adjective	薄い|細い|ほっそりした|稀な|シャンクした|削る
thine		汝の|お前
thing	noun	事|物|物件|生き物
thing-in-itself	noun	本体|物自体
thingy	noun	あれ|やつ
think	verb	考える|思索|思考|判断|意図|思う
think tank	noun	シンクタンク|頭脳集団
thinkable	adjective	考える
thinker	noun	思想家
thinner	noun	シンナー
thiophene	noun	チオフェン
third	adjective	三番目|三つ目|三分の一|三度
third base	noun	三塁|サード
third baseman	noun	サード|三塁手
third country	noun	第三國
third cousin	noun	サードカズン
third grade	noun	小三|小学三年生
third party	noun	第三者|第三党
third person	noun	三人称
third time's a charm		三度目の正直
third-person plural	noun	三人称複数
third-person shooter	noun	三人称シューティングゲーム
third-person singular	noun	三人称単数
third-wave coffee	noun	サードウェーブコーヒー
thirdly	adverb	第三
thirst	noun	喉の渇き|渇|口渇|渇き
thirsty	adjective	喉が渇いた
thirteen		十三|じゅうさん
thirteenth	noun	十三度
thirties	noun	30年代|三十年代|30代|三十代
thirtieth	adjective	第三十|三十番目
thirty		三十
thirty-eight		三十八
thirty-five		三十五
thirty-four		三十四
thirty-nine		三十九
thirty-one		三十一
thirty-seven		三十七
thirty-six		三十六
thirty-three		三十三
thirty-two		三十二
this		この|これ
this evening	adverb	今夜|今晩
this is a book		これは本だ|これは本です
this morning	noun	今朝
this one		これ
this way	noun	ここ|こちら|こっち
this week	adverb	今週
this year	adverb	今年|本年
thistle	noun	薊|アザミ
thither	adverb	あそこ|そこ
thong	noun	ビーチサンダル|フリップフロップ
thoracic outlet syndrome	noun	胸郭出口症候群
thoracic vertebra	noun	胸椎
thorax	noun	胸郭
thorite	noun	トール石
thorium	noun	トリウム|釷
thorn	noun	棘|刺|茨|荊
thorough	adjective	徹底的な
thoroughbred	adjective	サラブレッド
thoroughfare	noun	通り抜け|通路|大通り|目抜き通り
thorp	noun	郷
thou	verb	君|あなた|お前|汝|呼び捨て
though	adverb	それでも|にもかかわらず|だが|だけど|だけれども
thought	noun	思考|考え|意図|思索|意見|考慮
thought experiment	noun	思考実験
thought police	noun	思想警察
thought process	noun	考え方
thoughtography	noun	念写
thousand		千
thrash metal	noun	スラッシュメタル
thread	noun	スレッド|ライトウェイトプロセス|糸|スレ
threadfin	noun	燕鰶
threat	noun	脅迫|脅かし|脅威
threaten	verb	脅かす|脅す|脅迫|威嚇
threatmate	noun	詰めろ
three	noun	san|三|三つ|スリー
three rs	noun	読み書きそろばん
three days ago	adverb	さきおととい|一昨昨日
three hundred		三百
three marks of existence	noun	三法印
three o'clock	noun	三時
three of a kind	noun	スリーカード|スリー・オブ・ア・カインド
three poisons	noun	三毒
three thousand		三千
three-dimensional	adjective	三次元
three-fourths	noun	四分の三|４分の３
three-legged race	noun	二人三脚
three-lips	noun	鰣
three-quarters	noun	三四半|四分の三
three-wheeler	noun	三輪車
threesome	noun	三人組|3P
threnody	noun	エレジー|哀歌|悲歌
threonine	noun	トレオニン
thresh	verb	脱穀
thresher	noun	脱穀機
thresher shark	noun	尾長鮫
threshold	noun	敷居|閾値
thrice	adverb	三回|三倍|三度
thrift	noun	倹約|節倹|アルメリア|浜簪
thrift shop	noun	リサイクルショップ
thrifty	adjective	倹しい
thriller	noun	スリラー
thrive	verb	繁栄
throat	noun	喉
throb	verb	どきどき|ドキドキ|じんじん
thrombosis	noun	血栓症
thrombus	noun	血栓
throne	noun	王位|王座|玉座|トイレ|便器|便座
throttle	noun	アクセル|アクセレレーター|スロットル
through		から|を通して|...を通って|...を通り抜けて
through train	noun	直通列車）0
throughout	adverb	至る所|中
throw	noun	投げ|投げる|投じる|手を抜く
throw away	verb	捨てる|棄てる
throw in the towel	verb	お手上げ|匙を投げる
throw out	verb	捨てる
throw the baby out with the bathwater	verb	角を矯めて牛を殺す
throw-in	noun	スローイン
throwback	noun	先祖返り
thrush	noun	鶇
thrust	noun	突き|刺す|押す|突く
thug	noun	サグ|チンピラ|凶悪犯人|殺し屋
thukpa	noun	トゥクパ
thulium	noun	ツリウム
thumb	noun	親指
thumb war	noun	指相撲
thumbnail	noun	親指の爪|サムネイル
thumbprint	noun	拇印
thumbtack	noun	画鋲
thunder	noun	雷|雷鳴|轟音|雷が鳴る|轟音を立てる|怒鳴る
thunderbird	noun	雷神鳥
thunderbolt	noun	雷|落雷
thunderclap	noun	迅雷
thundersnow	noun	雷雪
thunderstorm	noun	雷雨
thus	adverb	こう|こうして|この様に|従って|それ故|なので
thwart	verb	排する|阻む|阻止
thy		汝が|汝の
thylacine	noun	袋狼
thyme	noun	タイム
thymine	noun	チミン
thymoma	noun	胸腺腫
thymus	noun	胸腺
thyroid cartilage	noun	甲状軟骨
thyroid gland	noun	甲状腺
tiara	noun	ティアラ
tic	noun	チック
tic-tac-toe	noun	三目並べ
tick	noun	だに|ごさらぎ|チェックマーク
tick-tock		チクタク
ticket	noun	切符|チケット|券|違反切符|サポートチケット|切符を切る
ticket inspection	noun	検札
ticket machine	noun	券売機|自動券売機
ticket office	noun	出札所|切符売り場
tickle	verb	擽る
ticklish	adjective	くすぐったい
tidal force	noun	潮汐力
tidal wave	noun	津波|大動揺|大変動|潮波
tiddlywinks	noun	弾き|彈き
tide	noun	潮|潮汐
tidology	noun	潮汐学
tidy	adjective	きちんとした|こざっぱり|片付ける
tidy up	verb	片付ける
tie	noun	引き分け|結ぶ|縛る
tie clip	noun	ネクタイピン
tie up	verb	括る
tie-in	noun	タイアップ
tiepin	noun	タイピン|ネクタイピン
tier	noun	列|層|階|階層
tiger	noun	虎|トラ
tiger beetle	noun	ハンミョウ|斑猫
tiger lily	noun	鬼百合
tiger mom	noun	教育ママ
tiger moth	noun	ヒトリガ
tiger salamander	noun	タイガーサラマンダー
tiger shark	noun	鼬鮫
tight	adjective	きつい
tight end	noun	タイトエンド
tightrope walker	noun	綱渡り師
tights	noun	タイツ|パンティストッキング
tigress	noun	雌虎
tikka masala	noun	ティッカマサラ
tilapia	noun	ティラピア
tilde	noun	チルダ
tile	noun	瓦|タイル
till	verb	...まで|まで|耕す
till death do us part	adverb	死が二人を分かつまで
timber	noun	木材|材木|梁
timbre	noun	音色
time	noun	時間|時|時期|時刻|時代|ひととき
time and tide wait for no man		歳月人を待たず
time bomb	noun	時限爆弾
time capsule	noun	タイムカプセル
time complexity	noun	時間計算量
time difference	noun	時差
time dilation	noun	時間の遅れ|浦島効果
time flies		光陰矢の如し
time heals all wounds		すべての傷を治癒する時間
time is money		時は金なり
time machine	noun	タイムマシン|タイムマシーン
time of arrival	noun	到着時刻
time of departure	noun	出発時刻
time period	noun	時期
time signal	noun	時報
time travel	noun	タイムスリップ|タイムトラベル|タイムトリップ|時間旅行
time will tell		時間がたてば分かる
time zone	noun	時間帯|タイムゾーン
time-consuming	adjective	時間のかかる
time-lapse	adjective	低速度撮影
time-out	noun	タイムアウト
time-traveller	noun	タイムトラベラー
timeline	noun	年表|年譜
timely	adjective	渡りに舟の|適時の
timer	noun	タイマー
times		掛ける
timeslot	noun	枠
timespan	noun	時間枠
timestamp	noun	タイムスタンプ
timetable	noun	予定表|時刻表|時間割|時間表
timid	adjective	憶病
timing	noun	タイミング
timpani	noun	ティンパニ
tin	noun	錫|スズ|罐詰|缶
tin can	noun	缶|罐|罐詰め
tin pest	noun	錫ペスト
tin plate	noun	ブリキ|鉄葉|錻力
tin soldier	noun	スズの兵隊|ブリキの兵隊
tincture	noun	丁幾
tinderbox	noun	火口箱
tinea versicolor	noun	癜風
tinfoil	noun	錫箔
tinker	noun	鋳掛屋|鋳掛師|鋳掛をする|弄繰り回す
tinnitus	noun	耳鳴り
tinsel	noun	ティンセル|金属糸
tinsmith	noun	ブリキ屋|板金工
tiny	adjective	ちっぽけ|小さい
tip	noun	先|先端|チップ|タバコ銭|心づけ|祝儀
tip of the iceberg	noun	氷山の一角
tipsy	adjective	ほろ酔い
tiptoe	noun	爪先
tiramisu	noun	ティラミス
tire	verb	疲れる
tire swing	noun	タイヤブランコ
tired	adjective	疲れる|疲れた
tiredness	noun	疲れ|疲労
tireless	adjective	疲れを知らない
tiring	adjective	疲れる
tissue	noun	織物|ティッシュ|ティッシュペーパー|塵紙|鼻紙|組織
tit	noun	おっぱい|ぱいおつ|ぱいぱい|馬鹿|乳|乳房
tit for tat	noun	竹箆返し
tit fuck	noun	パイズリ
titan arum	noun	ショクダイオオコンニャク|スマトラオオコンニャク
titanium	noun	チタン|チタニウム
tithi	noun	ティティ
titin	noun	チチン
titivate	verb	しゃれる
title	noun	題名|書名|標題|見出し|タイトル|題
title bar	noun	タイトルバー
title card	noun	タイトルカード
title page	noun	標題紙
tits and ass	noun	おっぱいとおケツ|おっぱいとお尻
tmesis	noun	切離
to		に|へ|まで
to and fro	adverb	行ったり来たり
to be continued		続く
to be honest		正直に言うと
to boot	adverb	お負けに
to do with		…と関係ある
to each his own		それぞれ自分自身に|十人十色
to err is human		誤るのが人間である
to go	adjective	持ち帰り
to one's heart's content	adverb	鱈腹
to one's knowledge		知る限り
to say nothing of		況して
to some extent		ある程度
to tell the truth	adverb	実を言えば
to the letter	adverb	細大を漏らさず
to the victor go the spoils		勝利者に略奪品を行きます
to thine own self be true		おのれに忠実であれ
to what do i owe the pleasure		何に喜びがあるのか。
to wit	adverb	つまり
to-do list	noun	やることリスト
to-infinitive	noun	to不定詞
toad	noun	ヒキガエル|蝦蟇|蟇蛙
toadhead agama	noun	蝦蟇蜥蜴
toadstool	noun	毒茸
toast	noun	トースト|祝杯|乾杯
toaster	noun	トースター
tobacco	noun	タバコ|煙草|たばこ
tobacco pipe	noun	パイプ
tobacconist's	noun	タバコ屋
toboggan	noun	トボガン|トボガンぞり
toccata	noun	トッカータ
toco toucan	noun	鬼大嘴
tocopherol	noun	トコフェロール
today	adverb	今日|本日
toddler	noun	子供|幼児
todorokite	noun	轟石
toe	noun	爪先|足指|趾|蹄|指|トー
toe bean	noun	肉球
toe ring	noun	トーリング
toenail	noun	爪
toffee	noun	タフィー|ファッジ
tofu	noun	豆腐
tofu skin	noun	湯葉
together	adverb	一緒に|一緒
toilet	noun	トイレ|便器|便所|お手洗い|化粧室|便室
toilet bowl	noun	便器
toilet paper	noun	トイレットペーパー|ちり紙
toilet seat	noun	便座
toilet training	noun	トイレットトレーニング
toise	noun	トワーズ
tokamak	noun	トカマク
token	noun	トークン
tokoyama	noun	床山
tolerance	noun	寛容
tolerate	verb	黙認
toll	noun	有料|通行料|通行料金|損失
toll booth	noun	料金所
tollgate	noun	料金所
toluene	noun	トルエン
tom	noun	雄猫
tom yam	noun	トムヤム
tomahawk	noun	トマホーク
toman	noun	トマン
tomato	noun	トマト
tomato juice	noun	トマトジュース
tomato paste	noun	トマトペースト
tomato sauce	noun	トマトソース
tomb	noun	墓|墳墓
tombola	noun	ガラガラ抽選
tomboy	noun	お転婆|おてんば
tombstone	noun	墓石|墓碑
tome	noun	大冊|大著
tomfoolery	noun	ばかなまね
tomoe	noun	巴
tomography	noun	トモグラフィー
tomorrow	adverb	明日|あす
tomorrow is another day		明日は明日の風が吹く|明日を夢見て
tomorrow night	adverb	明夜|明晩
ton	noun	トン
tonality	noun	調性
tone	noun	声調|トーン
tone mark	noun	声調記号
tone police	verb	トーン・ポリース
tone policing	noun	トーン・ポリーシング
tone sandhi	noun	声調変化|変調
tone-deaf	adjective	音痴
toneme	noun	音調素
toner	noun	トナー|トーナー
tong	noun	トング(tongu)
tongs	noun	挟み|箸|トング
tongue	noun	舌|べろ|タン|舌革
tongue depressor	noun	舌圧子
tongue-tied	adjective	口籠もる
tongue-twister	noun	早口言葉
tonic	noun	トニック|主音
tonic water	noun	トニックウォーター
tonight	adverb	今夜|今宵|今晩
tonkatsu	noun	豚カツ|とんかつ|トンカツ
tonkotsu	noun	豚骨
tonnage	noun	トン数
tonsil	noun	扁桃|扁桃腺
tonsillectomy	noun	扁桃摘出術|扁桃腺摘出術
tonsillitis	noun	扁桃炎|扁桃腺炎
tonsure	noun	剃度
too	adverb	も|さらに|にも|また|過ぎる|過ぎ
too bad		残念です
too good to be true		あの類の人は、信用できない。|それは話がうますぎる。
too many cooks spoil the broth		船頭多くして船山に登る
too much	adverb	すぎる
too much of a good thing		過ぎたるは猶及ばざるがごとし
tool	noun	道具|ツール|工具|使いっ走り|木偶の坊|玩具
tool steel	noun	工具鋼
toolbar	noun	ツールバー
toolbox	noun	工具箱|道具箱|ツールボックス
toolkit	noun	ツールキット
tooltip	noun	ツールチップ
toot one's own horn	verb	自画自賛
tooth	noun	歯|鋸歯
tooth fairy	noun	歯の妖精
toothache	noun	歯痛
toothbrush	noun	歯ブラシ
toothpaste	noun	歯磨剤|練り歯磨き|歯磨き粉
toothpick	noun	楊枝|爪楊枝|楊子
top	noun	トップス|上着|蓋|表|頂|頂上
top hat	noun	トップハット|シルク ハット
top quark	noun	トップクォーク
top secret	adjective	極秘
top surgery	noun	胸オペ
top-down	adjective	上意下達
top-level	adjective	最重要の|最高級の|トップレベルの|最高位の|最高部の|首脳の
topaz	noun	トパーズ|黄玉
topic	noun	主題|テーマ|話題|トピック
topicalization	noun	主題化|話題化
topless	adjective	トップレス
topography	noun	地勢|地形
topolect	noun	方言
topological space	noun	位相空間
topology	noun	トポロジー|位相幾何学|位相数学
toponym	noun	地名
toponymy	noun	地名学
topos	noun	トポス
topping	noun	トッピング
topping out	noun	棟上げ
torch	noun	松明
toreador pants	noun	トレアドールパンツ
torii	noun	鳥居
torikumi	noun	取組
torment	noun	苦痛|苛む|苦しめる
tornado	noun	竜巻|トルネード
torpedo	noun	魚雷|雷撃する
torpedo bomber	noun	雷撃機
torque	noun	トルク
torso	noun	胴体|胴
tort	noun	不法行為
torte	noun	トルテ
tortellini	noun	トルテリーニ
tortelloni	noun	トルテッローニ
torticollis	noun	斜頸
tortilla	noun	トルティーヤ
tortoise	noun	亀|カメ|陸亀
tortoise shell	noun	亀甲
tortoise shell bracket	noun	亀甲括弧
tortoiseshell	noun	べっ甲|鼈甲
tortoiseshell cat	noun	錆猫
tortuous	adjective	曲がりくねった
torture	noun	拷問
torus	noun	トーラス
toss	verb	混ぜ合わせる
total	adjective	全部|完全な|合計|和|総和|総計
total eclipse	noun	皆既食
total war	noun	国家総力戦|総力戦
totalitarian	adjective	全体主義的
totalitarianism	noun	全体主義
tote bag	noun	トートバッグ
totem	noun	トーテム
totemism	noun	トーテミズム
toucan	noun	大嘴|巨嘴鳥
touch	noun	触覚|タッチ|接触|触る|触れる|印象付ける
touch screen	noun	タッチパネル|タッチスクリーン|タッチ画面
touch typing	noun	タッチタイピング|ブラインドタッチ
touched in the head	adjective	気が触れた
touching	adjective	感動的
touchpad	noun	タッチパッド
touchstone	noun	試金石
touché		トウシュ|一本取られた
tough	adjective	硬い|きつい|たいへん|辛い
toupee	noun	鬘
tour	noun	ツアー|旅|旅行
tour guide	noun	ガイド|ツアーガイド|案内人
tour operator	noun	ツアーオペレーター
tourbillon	noun	トゥールビヨン
touring bicycle	noun	ランドナー
tourism	noun	観光|旅行
tourist	noun	観光客|ツーリスト|旅行者
tourist office	noun	観光案内所
tourmaline	noun	トルマリン|電気石
tournament	noun	馬上槍試合|トーナメント|大会
tourniquet	noun	止血帯
tovarish	noun	トバリシチ
tow truck	noun	レッカー車|レッカー
toward		向かう|方|に|対する|ため|近く
towel	noun	タオル
tower	noun	塔|タワー
tower defense	noun	TD|タワーディフェンス
tower mustard	noun	旗竿
tower of silence	noun	ダフマ|沈黙の塔
tower over	verb	そびえ立つ
town	noun	都市|町|街
town hall	noun	公会堂|役場|町役場
town twinning	noun	姉妹都市
townhouse	noun	町家
townlet	noun	小都市
townsman	noun	市民
townspeople	noun	市民
toxic	adjective	毒性
toxicology	noun	毒物学|毒性学
toxin	noun	毒素
toy	noun	玩具|トイ|遊び道具
trace	noun	痕跡|跡
trachea	noun	気管
trachoma	noun	トラコーマ
tracing paper	noun	トレーシングペーパー|透写紙
track	noun	跡|痕跡|トラック|追
track and field	noun	陸上競技
track down	verb	追い詰める|～を見つけ出す
trackball	noun	トラックボール
trackbed	noun	道床
tracker	noun	トラッカー|追跡者
tracksuit	noun	トラックスーツ
tractor	noun	トラクター|牽引式飛行機
trade	noun	商業|交易|商う|商売|貿易|貿易風
trade away	verb	(̈物）を売り払う|(権利）を手放す
trade barrier	noun	貿易障壁
trade deficit	noun	入超|貿易欠損|貿易赤字
trade fair	noun	交易会|見本市
trade name	noun	商品名|商標名|商号|屋号
trade route	noun	交易路
trade surplus	noun	貿易黒字
trade union	noun	労働組合|労組
trade war	noun	貿易戦争
trade wind	noun	貿易風
trade-off	noun	トレードオフ|妥協
trademark	noun	商標
trader	noun	トレーダー|商人
trading partner	noun	取引パートナー
tradition	noun	伝統
traditional	adjective	伝統的|伝統的な
traditional chinese medicine	noun	中医|中医学
traditionalist	noun	伝統主義者
traffic	noun	交通|取引|トラフィック|交信
traffic cone	noun	カラーコーン|パイロン|ロードコーン|三角コーン
traffic jam	noun	交通渋滞|渋滞|雑踏
traffic light	noun	信号機|信号|交通信号|ゴーストップ
traffic sign	noun	道路標識
tragedeigh	noun	キラキラネーム
tragedy	noun	悲劇|惨事
tragic	adjective	悲惨|悲劇
tragus	noun	耳珠
trail	noun	痕跡|足跡|跡|小道|トレイル|小路
trailblazer	noun	先駆者
trailer	noun	トレーラー|予告編
trailing edge	noun	後縁
train	noun	トレーン|尾|列車|電車|汽車|行列|練習
train wreck	noun	大惨事
trainee	noun	研修生|実習生
trainer	noun	トレーナー|コーチ|スニーカー|運動靴
training	noun	トレーニング|訓練
training wheel	noun	補助輪
trait	noun	特徴
traitor	noun	反逆者|国賊|売国奴|裏切り者|非国民|逆賊
trajectory	noun	弾道|軌道|戦歴
tram	noun	市内電車|路面電車|トラム|市電|電車
tram stop	noun	停留所|路面電車停留場|電停
tram-train	noun	トラムトレイン
trample	verb	踏みつける|踏み荒らす
trampoline	noun	トランポリン
trance	noun	トランス
trance music	noun	トランス|トランス音楽
tranche	verb	トランシェ
tranquilize	verb	鎮める
tranquilizer	noun	精神安定剤|鎮静薬
tranquillity	noun	晴朗
trans man	noun	FtM|トランス男性|体は女 心は男
trans woman	noun	MtF|トランス女性|ニューハーフ
trans-		トランス|超
transaction	noun	処理|取り引き|取引|売買|トランザクション|振り替え
transaminase	noun	トランスアミナーゼ|転移酵素
transavantgarde	noun	トランスアバンギャルド
transceiver	noun	トランシーバー
transcend	verb	越える。超越する|まさる、より優れている
transcendence	noun	超越
transcendental number	noun	超越数
transcendentalism	noun	超絶主義|超越主義
transclusion	noun	トランスクルージョン
transcribe	verb	転写
transcript	noun	トランスクリプト|写し
transcription	noun	転写|音写
transept	noun	翼廊|袖廊
transfer	noun	移動|転勤|乗り換える|移す|運ぶ
transfer student	noun	転入生|転校生
transform	noun	変換|変形|変質|変態|変化
transformation	noun	変態|変形|変換
transformational grammar	noun	変形文法
transformer	noun	変圧器|トランス|変流器
transfusion	noun	輸血
transgender	adjective	トランスジェンダー|性別越境者
transgenic	adjective	トランスジェニック|遺伝子組み換え
transhumanism	noun	トランスヒューマニズム
transidentity	noun	トランスアイデンティティ
transience	noun	一過性|短命
transient	adjective	儚い|一時的|一過性|瞬間的|過渡|精神の外部|一時的なもの
transiently	adverb	一時的|暫く
transistor	noun	トランジスタ
transistor radio	noun	トランジスタラジオ
transit	noun	通過
transition	noun	変化|推移|遷移
transitive	adjective	他動|他動詞|推移的
transitive verb	noun	他動詞
translate	verb	訳す|翻訳|翻訳する
translation	noun	伝達|平行移動|翻訳|訳|訳文
translation studies	noun	翻訳研究
translationese	noun	翻訳調
translative case	noun	変格
translator	noun	翻訳者
transliterate	verb	字訳|書き写す
transliteration	noun	翻字|字訳|音訳
translucent	adjective	半透明|澄んだ
transmigration	noun	転生
transmission	noun	伝送|転送|トランスミッション|変速機|変速装置
transmission line	noun	送電線
transmitter	noun	トランスミッター|送話器
transmodern	adjective	トランスモダン
transmute	verb	変移
transom window	noun	欄間 (らんま)
transparency	noun	透明性
transparent	adjective	透明|可視化|明らか
